entry_id,author,wordle_guesses,num_guesses,wordle_answer,wordle_title,wordle_id,hard_mode
74569,u/LyannaMormont17,"['audio', 'spare', 'maple']",3,maple,Wordle,3,True
74570,u/BaconYourPardon,"['vines', 'grape', 'place', 'apple', 'maple']",5,maple,Wordle,5,True
74571,u/danish_princess,"['brain', 'alpha', 'lapel', 'maple']",4,maple,Wordle,4,True
74572,u/pianist-on-edge,"['proms', 'shirt', 'snarl']",3,snarl,Wordle,514,True
74573,u/Bogus4Real,"['synch', 'adieu', 'plate', 'maple']",4,maple,Wordle,513,True
74574,u/user67543287,"['parse', 'maple']",2,maple,Wordle,2,True
74575,u/KingD123,"['pound', 'hyper', 'apple', 'maple']",4,maple,Wordle,4,True
74576,u/JackUang,"['stare', 'plunk', 'snarl']",3,snarl,Wordle,3,False
74577,u/highfivecity,"['scare', 'maple']",2,maple,Wordle,2,True
74578,u/happyhikercoffeefix,"['slate', 'cable', 'ladle', 'eagle', 'maple']",5,maple,Wordle,5,True
74579,u/Munion,"['moist', 'march', 'maybe', 'maple']",4,maple,Wordle,4,True
74580,u/bvnguyen,"['hears', 'gated', 'canoe', 'maple']",4,maple,Wordle,4,True
74581,u/BreadStoreRefugee,"['steam', 'frame', 'maybe', 'mauve', 'maize', 'maple']",6,maple,Wordle,6,True
74582,u/JerseyDvl,"['taser', 'maple']",2,maple,Wordle,2,True
74583,u/[deleted],"['ought', 'fired', 'blase', 'ample', 'maple']",5,maple,Wordle,5,True
74584,u/CambodianDrywall,"['arise', 'lance', 'table', 'maple']",4,maple,Wordle,4,True
74585,u/tjmora,"['spare', 'stark', 'snarl']",3,snarl,Wordle,3,True
74586,u/DarkFlounder,"['louse', 'train', 'whale', 'fable', 'ladle', 'maple']",6,maple,Wordle,6,False
74587,u/delflower,"['crane', 'amble', 'maple']",3,maple,Wordle,3,True
74588,u/SnooCookie,"['raise', 'sonar', 'snarl']",3,snarl,Wordle,3,True
74589,u/TaurAnder,"['light', 'blare', 'apple', 'maple']",4,maple,Wordle,4,True
74590,u/Trouble1122,"['later', 'value', 'cable', 'maple']",4,maple,Wordle,4,True
74591,u/anewwave1,"['cairn', 'table', 'maple']",3,maple,Wordle,3,True
74592,u/jrdndllla,"['raise', 'bathe', 'mange', 'maple']",4,maple,Wordle,4,True
74593,u/IllogicalIllusionist,"['avoid', 'lathe', 'slack', 'small', 'snarl']",5,snarl,Wordle,5,True
74594,u/meganisawesome42,"['aster', 'plane', 'maple']",3,maple,Wordle,3,True
74595,u/yourcountrycousin,"['crest', 'value', 'maple']",3,maple,Wordle,3,True
74596,u/sk0gg1es,"['juice', 'slate', 'apple', 'maple']",4,maple,Wordle,4,True
74597,u/Shardnik,"['train', 'maple']",2,maple,Wordle,2,True
