entry_id,author,wordle_guesses,num_guesses,wordle_answer,wordle_title,wordle_id,hard_mode
3732,u/ploaws,"['brain', 'paths', 'pleat']",3,pleat,Wordle,230,False
3733,u/Ok_Bathroom_7199,"['irate', 'table', 'metal', 'pleat']",4,pleat,Wordle,230,False
3734,u/cy_ko8,"['alert', 'shard']",2,shard,Wordle,229,False
3736,u/Zack1701,"['super', 'petty', 'plant', 'pleat']",4,pleat,Wordle,230,False
3737,u/blewstargazer,"['stand', 'scald', 'shard']",3,shard,Wordle,229,False
3738,u/IncelWolf_,"['scary', 'spark', 'shard']",3,shard,Wordle,229,False
3740,u/je-re,"['yeast', 'treat', 'wheat', 'pleat']",4,pleat,Wordle,230,True
3742,u/snovy69,"['stare', 'pleat']",2,pleat,Wordle,230,True
3745,u/wowbaggerc,"['pearl', 'panel', 'plead', 'pleat']",4,pleat,Wordle,230,False
3746,u/moongirizz,"['scale', 'pleat']",2,pleat,Wordle,230,False
3748,u/luarluar,"['raise', 'meaty', 'wheat', 'pleat']",4,pleat,Wordle,230,False
3750,u/BritBeetree,"['slate', 'pleat']",2,pleat,Wordle,230,True
3751,u/coolmitch159,"['sweat', 'great', 'cleat', 'pleat']",4,pleat,Wordle,230,False
3752,u/RazorbackFawn,"['adieu', 'bland', 'shard']",3,shard,Wordle,229,False
3754,u/CentreStable,"['adieu', 'roads', 'shard']",3,shard,Wordle,229,False
3755,u/MrJeoffreyMann,"['chase', 'pleat']",2,pleat,Wordle,230,True
3756,u/StormThestral,"['plant', 'pleat']",2,pleat,Wordle,230,False
3757,u/Cicinnurus,"['thumb', 'sorta', 'adapt', 'panel', 'pleat']",5,pleat,Wordle,230,False
3760,u/NSNick,"['daily', 'outer', 'brand', 'shard']",4,shard,Wordle,229,False
3761,u/julianhache,"['weird', 'excel', 'stole', 'palet', 'pleat']",5,pleat,Wordle,230,False
3762,u/DeuceyBoots,"['share', 'gleam', 'clean', 'plead', 'pleat']",5,pleat,Wordle,230,True
3764,u/sleigh_queen,"['chase', 'later', 'pleat']",3,pleat,Wordle,230,False
3767,u/optional_wax,"['stare', 'petal', 'pleat']",3,pleat,Wordle,230,False
3768,u/leopardnation10,"['slept', 'pleat']",2,pleat,Wordle,230,False
3769,u/lalalindsayyy,"['clash', 'float', 'pleat']",3,pleat,Wordle,230,False
3770,u/mitchdwx,"['steal', 'treat', 'cleat', 'pleat']",4,pleat,Wordle,230,False
3771,u/fergi20020,"['pilot', 'plast', 'pleat']",3,pleat,Wordle,230,False
3777,u/Miles-JB,['retia'],2,pleat,Wordle,230,True
3778,u/azzadruiz,"['alert', 'cleat', 'bleat', 'pleat']",4,pleat,Wordle,230,False
3780,u/thirddash139,"['spite', 'taped', 'peart', 'pleat']",4,pleat,Wordle,230,False
3781,u/spookyfanny,"['heart', 'facet', 'pleat']",3,pleat,Wordle,230,False
3782,u/samtherat6,"['greed', 'pleat']",2,pleat,Wordle,230,True
3783,u/NKGrenade,"['reign', 'shard']",2,shard,Wordle,229,False
3784,u/Terris_,"['value', 'audio', 'shard']",3,shard,Wordle,229,False
3785,u/BrainsyUK,"['penis', 'plate', 'pleat']",3,pleat,Wordle,230,False
3787,u/tolthunder,"['arise', 'sarky', 'stars', 'shard']",4,shard,Wordle,229,False
3788,u/BoardwalkKnitter,"['shear', 'clean', 'plead', 'pleat']",4,pleat,Wordle,230,True
3789,u/writierthanyou,"['break', 'steam', 'wheat', 'pleat']",4,pleat,Wordle,230,False
3791,u/AnotherAccount4This,"['daisy', 'sedan', 'scald', 'shard']",4,shard,Wordle,229,False
3793,u/BreezyBroth,"['gripe', 'peach', 'plate', 'pleat']",4,pleat,Wordle,230,False
3794,u/FollowingKey3719,"['raise', 'death', 'bleat', 'pleat']",4,pleat,Wordle,230,True
3795,u/GrilledChese44,"['glade', 'sixmo', 'crwth', 'funky', 'bumpy', 'pleat']",6,pleat,Wordle,230,False
3796,u/FollowingKey3719,"['raise', 'death', 'bleat', 'pleat']",4,pleat,Wordle,230,True
3797,u/1869er,"['audio', 'stare', 'taken', 'begat', 'pleat']",5,pleat,Wordle,230,False
3799,u/A_H_Corvus,"['plane', 'thick', 'pleat']",3,pleat,Wordle,230,False
3801,u/lavinient,"['steam', 'treat', 'wheat', 'pleat']",4,pleat,Wordle,230,False
3803,u/postness,"['death', 'great', 'pleat']",3,pleat,Wordle,230,False
3805,u/Hyperf0cused,"['train', 'pater', 'petal', 'pleat']",4,pleat,Wordle,230,False
3807,u/aeouo,"['crate', 'tears', 'hated', 'pleat']",4,pleat,Wordle,230,False
3809,u/KyleEverett,"['ruche', 'tepid', 'pleat']",3,pleat,Wordle,230,False
3810,u/B1LLZFAN,"['align', 'plate', 'pleat']",3,pleat,Wordle,230,False
3811,u/gruffabro,"['their', 'steak', 'bleat', 'pleat']",4,pleat,Wordle,230,False
3814,u/Jadgear4,"['adieu', 'bears', 'colts', 'later', 'metal', 'pleat']",6,pleat,Wordle,230,False
3818,u/cougar572,"['aegis', 'youth', 'brand', 'fatal', 'pleat']",5,pleat,Wordle,230,False
3820,u/NotBadAndYou,"['strad', 'tweak', 'cheat', 'bleat', 'pleat']",5,pleat,Wordle,230,True
3821,u/cg5,"['slate', 'alert', 'pleat']",3,pleat,Wordle,230,False
3824,u/L4sgc,"['siren', 'octal', 'pleat']",3,pleat,Wordle,230,False
3825,u/_duncan_idaho_,"['scare', 'amend', 'bleat', 'pleat']",4,pleat,Wordle,230,False
3827,u/Dogarsx,"['house', 'great', 'cleat', 'bleat', 'pleat']",5,pleat,Wordle,230,True
3829,u/tenmat,"['adieu', 'sonar', 'great', 'cheat', 'bleat', 'pleat']",6,pleat,Wordle,230,False
3830,u/spitel,"['arose', 'pleat']",2,pleat,Wordle,230,False
3834,u/Vishesh1234,"['audio', 'paste', 'petal', 'plate', 'pleat']",5,pleat,Wordle,230,False
3835,u/ndr0216,"['roate', 'carol', 'major', 'vapor', 'favor']",5,favor,Wordle,207,False
3837,u/ndr0216,"['roate', 'lurid', 'drink']",3,drink,Wordle,206,False
3838,u/ndr0216,"['roate', 'fiber', 'query']",3,query,Wordle,205,False
3839,u/joebreezphillycheese,"['wreck', 'spend', 'pleat']",3,pleat,Wordle,230,False
3842,u/NamiNamster,"['audio', 'place', 'pleat']",3,pleat,Wordle,230,False
3843,u/ndr0216,"['roate', 'force', 'morse', 'horde', 'borne', 'gorge']",6,gorge,Wordle,204,False
3844,u/ndr0216,"['roate', 'diary', 'crank']",3,crank,Wordle,203,False
3845,u/mullberry0,"['teach', 'steam', 'wheat', 'pleat']",4,pleat,Wordle,230,False
3846,u/ndr0216,"['roate', 'linux', 'pulpy', 'slump']",4,slump,Wordle,202,False
