entry_id,author,wordle_guesses,num_guesses,wordle_answer,wordle_title,wordle_id,hard_mode
2432,u/HomebodySandman,"['candy', 'messy', 'petty', 'perky']",4,perky,Wordle,223,True
2433,u/Unknow3n,"['raise', 'poker', 'perky']",3,perky,Wordle,223,True
2434,u/LaNaranja315,"['adieu', 'ghost', 'perky']",3,perky,Wordle,223,False
2435,u/heelxtiger,"['picky', 'peaky', 'perky']",3,perky,Wordle,223,False
2436,u/Tamaska-gl,"['store', 'pried', 'perch', 'perky']",4,perky,Wordle,223,False
2438,u/themindmd,"['laker', 'krone', 'twerk', 'reiki', 'jerky', 'perky']",6,perky,Wordle,223,False
2440,u/qalejaw,"['irate', 'sewer', 'perky']",3,perky,Wordle,223,False
2442,u/vbahero,"['quirk', 'poney', 'perky']",3,perky,Wordle,223,True
2443,u/NSNick,"['equal', 'doily', 'jerky', 'perky']",4,perky,Wordle,223,False
2444,u/ZombieJockeyGames,"['rinse', 'today', 'mould', 'could']",4,could,Wordle,224,False
2445,u/NamiNamster,"['audio', 'pecks', 'perky']",3,perky,Wordle,223,False
2446,u/frs1023,"['stump', 'crude', 'could']",3,could,Wordle,224,True
2447,u/cricantrail,"['crypt', 'cling', 'colds', 'could']",4,could,Wordle,224,True
2448,u/Yoyoung_whgdkgody,"['chase', 'dough', 'could']",3,could,Wordle,224,False
2449,u/Ketchupfriedrice,"['snarl', 'louie', 'could']",3,could,Wordle,224,True
2450,u/FunnyFiska,"['stare', 'opium', 'bough', 'found', 'could']",5,could,Wordle,224,False
2451,u/A_H_Corvus,"['shame', 'toner', 'plaid', 'bucks', 'frets', 'perky']",6,perky,Wordle,223,False
2453,u/plexust,"['rains', 'grope', 'plyer', 'perky']",4,perky,Wordle,223,True
2454,u/OtherGuyInTheLab,"['spank', 'booty', 'kinky', 'slave', 'heels', 'perky']",6,perky,Wordle,223,False
2456,u/trickman01,"['audio', 'rents', 'peers', 'perky']",4,perky,Wordle,223,False
2457,u/Hollywoostarsand,"['crypt', 'chain', 'cubes', 'cloud', 'could']",5,could,Wordle,224,False
2458,u/BloodSample,"['freak', 'perky']",2,perky,Wordle,223,False
2459,u/BloodSample,"['freak', 'perky']",2,perky,Wordle,223,False
2460,u/9PaperStars,"['adieu', 'soapy', 'pecky', 'perky']",4,perky,Wordle,223,False
2461,u/Without_Mystery,"['tears', 'reply', 'perky']",3,perky,Wordle,223,False
2462,u/StormThestral,"['irate', 'pound', 'combs', 'could']",4,could,Wordle,224,False
2463,u/AliasR_r,"['adieu', 'fuddy', 'courd', 'could']",4,could,Wordle,224,False
2464,u/adc1369,"['stare', 'miner', 'ghoul', 'dreck', 'perky']",5,perky,Wordle,223,False
2465,u/becausehippo,"['raise', 'mount', 'pouch', 'could']",4,could,Wordle,224,False
2466,u/KrillinDBZ363,"['earth', 'rerun', 'jerky', 'perky']",4,perky,Wordle,223,False
2467,u/thewanderbot,"['hurts', 'world', 'carny', 'ferry', 'jerky', 'perky']",6,perky,Wordle,223,False
2468,u/2Legit2Quiz,"['aside', 'drunk', 'would', 'mould', 'could']",5,could,Wordle,224,False
2469,u/xxCidxx,"['audio', 'cloud', 'could']",3,could,Wordle,224,False
2470,u/Airamand,"['shine', 'clock', 'tread', 'reeky', 'perky']",5,perky,Wordle,223,False
2471,u/HumanIssue,"['freak', 'bound', 'mould', 'would', 'could']",5,could,Wordle,224,False
2472,u/heartofgraphite,"['brand', 'livid', 'scold', 'could']",4,could,Wordle,224,True
2473,u/Nob0dy94,"['suite', 'round', 'would', 'could']",4,could,Wordle,224,False
2474,u/emma-sa,"['bread', 'tiger', 'lures', 'porty', 'perky']",5,perky,Wordle,223,False
2475,u/Sebbe,"['chomp', 'coral', 'could']",3,could,Wordle,224,True
2476,u/Tomato_Mozzarella,"['rates', 'mound', 'flick', 'jerky', 'perky']",5,perky,Wordle,223,False
2477,u/UnknownRager96,"['steal', 'perky']",2,perky,Wordle,223,False
2478,u/UnknownRager96,"['steal', 'perky']",2,perky,Wordle,223,False
2479,u/UnknownRager96,"['steal', 'perky']",2,perky,Wordle,223,False
2480,u/killaju,"['prism', 'perky']",2,perky,Wordle,223,False
2481,u/friarswalker,"['tares', 'blink', 'mould', 'would', 'could']",5,could,Wordle,224,False
2482,u/ellla275,"['riots', 'plane', 'fumed', 'could']",4,could,Wordle,224,False
2483,u/bungle_bogs,"['frost', 'chain', 'cowed', 'could']",4,could,Wordle,224,False
2484,u/ggirl117,"['weary', 'cloud', 'could']",3,could,Wordle,224,False
2485,u/FuckIForgotPassword,"['raise', 'tough', 'pound', 'mould', 'would', 'could']",6,could,Wordle,224,False
2486,u/Kicking-it-per-se,"['hoped', 'solid', 'mould', 'could']",4,could,Wordle,224,False
2487,u/habylab,['could'],1,could,Wordle,224,False
2488,u/andyareyouok,"['stare', 'found', 'could']",3,could,Wordle,224,False
