entry_id,author,wordle_guesses,num_guesses,wordle_answer,wordle_title,wordle_id,hard_mode
78733,u/dcruzbosco,"['trick', 'steam', 'ghost', 'joust']",4,joust,Wordle,4,True
78734,u/Ducking-Llama,"['horse', 'noisy', 'toast', 'boost', 'moust', 'joust']",6,joust,Wordle,6,True
78735,u/jh51681,"['crane', 'study', 'south', 'joust']",4,joust,Wordle,4,True
78736,u/Size--,"['slice', 'timer', 'inner', 'infer']",4,infer,Wordle,4,True
78737,u/ZappySnap,"['slate', 'roust', 'joust']",3,joust,Wordle,3,True
78738,u/jalissapi,"['raise', 'mount', 'joust']",3,joust,Wordle,3,False
78739,u/LawfulnessUpbeat5646,"['smart', 'chest', 'joust']",3,joust,Wordle,3,True
78740,u/NASCARRULES88,"['movie', 'cocks', 'roust', 'joust']",4,joust,Wordle,1245,True
78741,u/Chelle422,"['arise', 'blush', 'joust']",3,joust,Wordle,3,True
78742,u/abdoer2000,"['teary', 'hoist', 'boost', 'joust']",4,joust,Wordle,4,True
78743,u/sarysa,"['smith', 'flung', 'candy', 'brown', 'woken']",5,woken,Wordle,5,True
78744,u/AlarKemmotar,"['night', 'clout', 'roust', 'joust']",4,joust,Wordle,4,True
78745,u/sarysa,"['smith', 'amaze', 'amber']",3,amber,Wordle,3,True
78746,u/anthonyqld,"['alone', 'forty', 'tough', 'joust']",4,joust,Wordle,4,True
78747,u/soap_lady,"['rants', 'stole', 'moist', 'joust']",4,joust,Wordle,4,True
78748,u/khcollett,"['raise', 'ghost', 'joust']",3,joust,Wordle,3,True
78749,u/countcraig,"['amber', 'would', 'south', 'joust']",4,joust,Wordle,4,True
78750,u/sarysa,"['smith', 'crest', 'avast', 'joust']",4,joust,Wordle,4,True
78751,u/bundat,"['salet', 'hoist', 'joust']",3,joust,Wordle,3,True
78752,u/fivezero_ca,"['leach', 'trios', 'boost', 'joust']",4,joust,Wordle,4,True
78753,u/Contrarily,"['phase', 'wrist', 'joust']",3,joust,Wordle,3,True
78754,u/pianist-on-edge,"['music', 'piano', 'knife', 'infer']",4,infer,Wordle,537,True
78755,u/thebryguy23,"['stare', 'joust']",2,joust,Wordle,2,True
78756,u/tcp11,"['thank', 'hotly', 'sorts', 'boost', 'joust']",5,joust,Wordle,5,True
78757,u/mitchwell123,['joust'],1,joust,Wordle,3,True
78758,u/superbad,"['lager', 'stunk', 'joust']",3,joust,Wordle,3,True
78759,u/ChuqTas,"['ocean', 'snide', 'infer']",3,infer,Wordle,3,True
78760,u/_TommySalami,"['humid', 'uncle', 'drugs', 'joust']",4,joust,Wordle,4,True
78761,u/BexFoxy,"['plate', 'fruit', 'doubt', 'joust']",4,joust,Wordle,4,True
78762,u/Hydreigon_Lord,"['claim', 'brush', 'douse', 'joust']",4,joust,Wordle,4,True
78763,u/dtbm51,"['steam', 'hoist', 'boost', 'worst', 'joust']",5,joust,Wordle,5,True
78764,u/unilateralhope,"['drake', 'flint', 'ghost', 'joust']",4,joust,Wordle,4,True
78765,u/mystiqueallie,"['ghoul', 'vouch', 'wound', 'treks', 'joust']",5,joust,Wordle,5,False
78766,u/spronston,"['crate', 'rider', 'infer']",3,infer,Wordle,3,True
78767,u/Trouble1122,"['later', 'mount', 'joust']",3,joust,Wordle,3,True
78768,u/whatuseisausername,"['slate', 'opium', 'roust', 'joust']",4,joust,Wordle,4,False
78769,u/scooterboy1961,"['ratio', 'stone', 'soupy', 'joust']",4,joust,Wordle,4,False
78770,u/anonymousQ_s,"['right', 'splat', 'joust']",3,joust,Wordle,3,True
78771,u/Mjcc64,"['crane', 'toils', 'humpy', 'joust']",4,joust,Wordle,4,False
78772,u/BBFStorm,"['blank', 'spite', 'roust', 'joust']",4,joust,Wordle,4,True
78773,u/ChardeeMacDennisGoG,"['spine', 'toras', 'joust']",3,joust,Wordle,3,True
78774,u/MasqueradeOfSilence,"['atone', 'totty', 'posit', 'joust']",4,joust,Wordle,4,True
78775,u/rkd2999,"['bread', 'toils', 'joust']",3,joust,Wordle,3,True
78776,u/Firstnameiskowitz,"['north', 'total', 'motif', 'joust']",4,joust,Wordle,4,True
78777,u/travlynme2,"['leash', 'roust', 'joust']",3,joust,Wordle,3,True
78778,u/Bogus4Real,"['synch', 'taser', 'joust']",3,joust,Wordle,536,True
78779,u/Courtney471,"['shake', 'moist', 'boost', 'joust']",4,joust,Wordle,4,True
78780,u/BreezyViber,"['steam', 'trust', 'joust']",3,joust,Wordle,3,True
78781,u/jam_boy_3,"['teach', 'nitty', 'stout', 'joust']",4,joust,Wordle,4,True
78782,u/sugarbreath91,"['laugh', 'stuck', 'truss', 'joust']",4,joust,Wordle,4,True
78783,u/Natty02,"['shine', 'blast', 'crust', 'joust']",4,joust,Wordle,4,True
78784,u/Clipboard_cop2,"['adieu', 'surly', 'spunk', 'moust', 'joust']",5,joust,Wordle,5,True
78785,u/AmRetiredxd,"['larch', 'print', 'rinse', 'infer']",4,infer,Wordle,4,True
78786,u/EGMW,"['steal', 'moist', 'joust']",3,joust,Wordle,3,True
78787,u/coolcoolnodoubt,"['trade', 'spout', 'noust', 'moust', 'joust']",5,joust,Wordle,5,True
78788,u/1i_lu,"['thorn', 'boast', 'moist', 'joust']",4,joust,Wordle,4,True
78789,u/EcoAffinity,"['cramp', 'think', 'stout', 'joust']",4,joust,Wordle,4,True
78790,u/dimitarnestorov,"['audio', 'glout', 'roust', 'moust', 'noust', 'joust']",6,joust,Wordle,6,True
78791,u/JesslnCase,"['trash', 'ripen', 'infer']",3,infer,Wordle,3,True
78792,u/lavinient,"['snail', 'brush', 'mouse', 'joust']",4,joust,Wordle,4,True
78793,u/sk0gg1es,"['juice', 'joust']",2,joust,Wordle,2,True
78794,u/Munion,"['moist', 'roast', 'joust']",3,joust,Wordle,3,True
78795,u/BreadStoreRefugee,"['stear', 'moist', 'joust']",3,joust,Wordle,3,True
78796,u/Dangerous-Theory-238,"['spend', 'inert', 'inner', 'infer']",4,infer,Wordle,4,True
78797,u/whatsmyphageagain,"['teach', 'grout', 'fount', 'joust']",4,joust,Wordle,4,True
78798,u/RacerGal,"['bread', 'point', 'moult', 'joust']",4,joust,Wordle,4,True
78799,u/Timely-Computer4105,"['alert', 'scout', 'joust']",3,joust,Wordle,3,True
78800,u/devplague,"['rogue', 'lousy', 'joust']",3,joust,Wordle,3,True
78801,u/Lopsided_Blueberry_9,"['rainy', 'modes', 'boost', 'joust']",4,joust,Wordle,4,True
78802,u/F45-earlybird,"['house', 'plead', 'begin', 'finer', 'infer']",5,infer,Wordle,5,True
78803,u/DarkFlounder,"['louse', 'train', 'joust']",3,joust,Wordle,3,False
78804,u/thehedgepart2,"['slain', 'chest', 'roost', 'joust']",4,joust,Wordle,4,True
78805,u/SnooCookie,"['raise', 'merit', 'giver', 'infer']",4,infer,Wordle,4,True
78806,u/SanDieganNewYorker,"['saute', 'crust', 'joust']",3,joust,Wordle,3,True
78807,u/Viktor_Strange,"['never', 'loner', 'sneer', 'anker', 'fight', 'infer']",6,infer,Wordle,6,False
78808,u/FramersAlmaniac,"['infer', 'gloat', 'doubt', 'joust']",4,joust,Wordle,4,True
78809,u/HayesChin,"['canoe', 'shirt', 'inner', 'infer']",4,infer,Wordle,4,False
78810,u/FistofanAngryGoddess,"['forum', 'pound', 'couch', 'joust']",4,joust,Wordle,1245,True
78811,u/Cerveza_por_favor,"['penis', 'scram', 'ghost', 'joust']",4,joust,Wordle,4,True
78812,u/LazyCouchPotato,"['flask', 'crisp', 'moist', 'joust']",4,joust,Wordle,4,True
78813,u/OneOfManyChildren,"['stare', 'miner', 'infer']",3,infer,Wordle,3,True
78814,u/Kagemusha-Ryu,"['juice', 'joust']",2,joust,Wordle,2,True
78815,u/Aldyper,"['stare', 'joust']",2,joust,Wordle,2,True
78816,u/j_tragic,"['slate', 'moist', 'worst', 'boost', 'joust']",5,joust,Wordle,5,True
78817,u/oldpekapeka33,"['stare', 'plung', 'miner', 'infer']",4,infer,Wordle,4,False
78818,u/Hybelkanina,"['stare', 'joust']",2,joust,Wordle,2,True
78819,u/bundat,"['salet', 'mower', 'under', 'infer']",4,infer,Wordle,4,True
78821,u/brackenish1,"['stern', 'joust']",2,joust,Wordle,2,True
78822,u/mimihoppa,"['charm', 'stoke', 'joist', 'joust']",4,joust,Wordle,4,True
78823,u/illiggle,"['gourd', 'mouth', 'joust']",3,joust,Wordle,3,True
78824,u/danish_princess,"['tenth', 'start', 'moist', 'joust']",4,joust,Wordle,4,True
78826,u/Skiapodes,"['joust', 'feign', 'infer']",3,infer,Wordle,3,True
78827,u/Hopyrupa,"['polka', 'mouth', 'court', 'joust']",4,joust,Wordle,4,True
78828,u/RabJos,"['stale', 'orcin', 'diner', 'infer']",4,infer,Wordle,4,False
78829,u/phoenixphaerie,"['taser', 'split', 'joust']",3,joust,Wordle,3,True
78830,u/cheezislife,"['train', 'letup', 'cunts', 'study', 'joust']",5,joust,Wordle,5,True
78831,u/empocariam,"['amber', 'stuck', 'joust']",3,joust,Wordle,3,True
78832,u/optional_wax,"['stare', 'piler', 'infer']",3,infer,Wordle,3,True
78833,u/bonboncase,"['mango', 'rover', 'pouty', 'boult', 'joust']",5,joust,Wordle,5,True
78834,u/PlasticBlitzen,"['whole', 'tombs', 'foist', 'roust', 'joust']",5,joust,Wordle,5,True
78835,u/phigo50,"['rated', 'liner', 'infer']",3,infer,Wordle,3,True
78836,u/alandizzle,"['crate', 'lions', 'joust']",3,joust,Wordle,3,False
78837,u/dimitarnestorov,"['audio', 'piles', 'grief', 'infer']",4,infer,Wordle,4,True
78838,u/Happifier,"['psych', 'adieu', 'intel', 'infer']",4,infer,Wordle,4,True
78839,u/NineElements,"['synth', 'nomad', 'uncle', 'infer']",4,infer,Wordle,4,True
78840,u/FramersAlmaniac,"['plain', 'night', 'inner', 'infer']",4,infer,Wordle,4,True
78841,u/WillRunForPopcorn,['joust'],1,joust,Wordle,1,True
78842,u/zooropa140,"['crane', 'shout', 'joust']",3,joust,Wordle,3,True
78843,u/yorky1800,"['clean', 'inter', 'infer']",3,infer,Wordle,3,True
78845,u/seafoodrice,"['salet', 'comer', 'wider', 'inner', 'inker', 'infer']",6,infer,Wordle,6,True
78847,u/StephenKingly,"['break', 'power', 'giver', 'infer']",4,infer,Wordle,4,True
78848,u/ddftgr2a,"['blunt', 'trust', 'joust']",3,joust,Wordle,3,True
78850,u/Initial_E,"['poise', 'civet', 'infer']",3,infer,Wordle,3,True
78851,u/TylerMoy7,"['stare', 'musty', 'joust']",3,joust,Wordle,3,True
78853,u/Smash_Factor,"['ideal', 'pouch', 'mount']",4,awake,Wordle,4,True
78854,u/calscigal,"['snack', 'fresh', 'joist', 'joust']",4,joust,Wordle,4,True
78855,u/RyanReignbow,"['arise', 'blush', 'joust']",3,joust,Wordle,3,True
78856,u/SanDieganNewYorker,"['saute', 'crust', 'joust']",3,joust,Wordle,3,True
78857,u/ZappySnap,"['slate', 'diner', 'inker', 'infer']",4,infer,Wordle,4,True
78858,u/ShindouRomm,"['pious', 'thick', 'valid', 'infer']",4,infer,Wordle,4,True
78859,u/Spanky_McJiggles,"['break', 'plier', 'fixer', 'infer']",4,infer,Wordle,4,True
78860,u/CaptainFunn,"['drone', 'inert', 'infer']",3,infer,Wordle,3,True
78861,u/peddastle,"['slate', 'miner', 'infer']",3,infer,Wordle,3,True
78862,u/sg9018,"['fancy', 'newer', 'infer']",3,infer,Wordle,3,False
78863,u/delflower,"['crane', 'rends', 'enter', 'infer']",4,infer,Wordle,4,True
78864,u/NakedSnakeEyes,"['stear', 'decor', 'flier', 'infer']",4,infer,Wordle,4,True
78865,u/mlc885,"['crane', 'toner', 'never', 'infer']",4,infer,Wordle,4,True
78866,u/Junior-Forever8128,"['diary', 'strip', 'wring', 'inner', 'infer']",5,infer,Wordle,5,True
78867,u/trinibug,"['teary', 'lions', 'inner', 'infer']",4,infer,Wordle,4,False
78868,u/lavinient,"['cloud', 'frame', 'refer', 'infer']",4,infer,Wordle,4,True
78869,u/taxi00,"['arose', 'liner', 'infer']",3,infer,Wordle,3,True
78870,u/anthonyqld,"['atone', 'nicer', 'inner', 'infer']",4,infer,Wordle,4,True
78871,u/MemeicusIcreamicus,"['ratio', 'rinse', 'shire', 'diner', 'inner', 'infer']",6,infer,Wordle,6,False
78872,u/sleigh_queen,"['smile', 'piety', 'begin', 'infer']",4,infer,Wordle,4,True
78873,u/mystiqueallie,"['drawn', 'north', 'spurs', 'cling', 'miner', 'infer']",6,infer,Wordle,6,False
78874,u/Mecha_Tortoise,"['irate', 'infer']",2,infer,Wordle,537,True
78875,u/Redrum-and-Coke,"['scamp', 'donut', 'bling', 'finer', 'infer']",5,infer,Wordle,5,True
78877,u/ddftgr2a,"['tread', 'lover', 'super', 'miner', 'infer']",5,infer,Wordle,5,True
78878,u/AwesomeAsian,['joust'],1,joust,Wordle,1,True
78879,u/958Silver,"['media', 'juice', 'inlet', 'infer']",4,infer,Wordle,4,True
78881,u/TheAsianToothpik,"['style', 'chain', 'miner', 'infer']",4,infer,Wordle,4,False
